eid	name
9939	Alan_Howarth_(composer)
9957	Cliff_Eidelman
10019	Nick_Cave
10084	Cliff_Martinez
10205	Ryuichi_Sakamoto
10215	David_Foster
10219	Michael_Small
10232	Alan_Silvestri
10244	John_Williams
10282	John_Carpenter
10371	Stanley_Clarke
10428	Paul_Smith_(composer)
10447	John_Rubinstein
10516	David_A._Stewart
10566	Courtney_Love
10617	Alex_North
10628	John_Frizzell_(composer)
10634	Nancy_Wilson_(rock_musician)
10719	Jim_Steinman
10772	Keith_Forsey
10793	Elmer_Bernstein
10801	John_Murphy_(composer)
10807	Brian_May
10848	Burt_Bacharach
10866	Duke_Ellington
10878	Sheryl_Crow
10908	Jerry_Fielding
10913	Mark_Mothersbaugh
10985	Joel_McNeely
11062	David_Hirschfelder
11074	Buddy_Baker_(composer)
11094	Marc_Shaiman
11195	Michael_Tavera
11203	Randy_Edelman
11222	John_Morris_(composer)
11226	Mason_Daring
11255	Jon_Bon_Jovi
11324	Paul_Shaffer
11345	Angelo_Badalamenti
11353	James_Bernard_(composer)
11541	Fred_Myrow
11544	Tito_Larriva
11554	Nelson_Riddle
11555	Oliver_Wallace
11595	Joe_Renzetti
11651	Don_Davis_(composer)
11669	Miles_Goodman
11683	Kenny_Loggins
11695	Paul_Zaza
11752	Orbital_(band)
11776	Julian_Nott
11893	Peter_Gabriel
11914	David_Newman_(composer)
11924	Van_Dyke_Parks
11950	Louis_Prima
11987	Dimitri_Tiomkin
11996	Mychael_Danna
12023	Irwin_Kostal
12087	Pino_Donaggio
12098	Georges_Delerue
12120	Michel_Colombier
12126	Mark_Mancina
12154	Roy_Budd
12156	John_Powell_(film_composer)
12206	Ira_Newborn
12245	Dave_Grusin
12307	Philip_Glass
12387	Marco_Beltrami
12401	Patrick_Doyle
12450	David_Arnold
12473	Ry_Cooder
12491	Elton_John
12500	Talking_Heads
12505	George_Fenton
12640	Les_Baxter
12656	Marvin_Hamlisch
12689	Hal_Hartley
12747	Craig_Safan
12769	Robert_Kraft_(composer)
12855	James_Newton_Howard
12965	Graeme_Revell
13014	Mark_Knopfler
13086	DC
13088	John_Cale
13092	Kanye_West
13132	John_Beal_(composer)
13237	Craig_Armstrong_(composer)
13249	J._Peter_Robinson
13310	Richard_Band
13408	Dominic_Frontiere
13417	Harry_Manfredini
13428	Stephen_Sondheim
13470	George_Martin
13524	Harry_Gregson-Williams
13544	Ennio_Morricone
13567	Frank_Churchill
13590	Edward_H._Plumb
13593	Ken_Thorne
13600	Paul_Smith_(film_and_television_composer)
13641	The_Beatles
13697	Victor_Young
13728	Isaac_Hayes
13753	Marianne_Jean-Baptiste
13759	Nicholas_Pike
13764	Gabriel_Yared
13794	Thomas_Newman
