62	1307	1	977928619
62	1270	1	977928661
63	968	1	977900636
63	2490	1	977900636
63	3753	1	977900636
63	1513	1	977900709
63	2560	1	977900709
63	2692	1	977900710
63	3081	1	977900762
63	2395	1	977900762
63	2396	1	977900762
63	3273	1	977900762
64	2913	1	977891508
64	3793	1	977891537
64	1416	1	977891568
64	2762	1	977891721
64	1291	1	977891761
64	2115	1	977891761
64	316	1	977891803
64	1215	1	977891874
64	2723	1	977891933
64	1214	1	977892074
65	1552	1	986615642
65	1608	1	986615684
65	736	1	986615699
65	1518	1	986615699
65	1586	1	986615699
65	1100	1	986615715
65	434	1	986615715
65	2411	1	986615806
65	1562	1	986615832
65	1246	1	987383453
66	2858	1	977885979
66	3578	1	977886016
66	2791	1	977886016
66	480	1	977886084
66	551	1	977886110
66	3863	1	977886145
66	524	1	977886145
66	3753	1	977886145
66	2657	1	977886249
66	3755	1	977886249
67	3467	1	977885523
67	3362	1	977885566
67	1084	1	977885617
67	1272	1	977885699
67	971	1	977885699
67	1704	1	977885700
67	3359	1	977885744
67	1944	1	977885744
67	2929	1	977885811
67	1094	1	977885978
68	3671	1	977895884
68	208	1	977895929
68	910	1	977895959
68	2997	1	977895981
68	2858	1	977896009
68	1230	1	977896009
68	1256	1	977896030
68	3396	1	977896052
68	2863	1	977896052
68	1136	1	977896071
69	337	1	977881793
69	428	1	977881793
69	431	1	977881793
69	25	1	977881823
69	509	1	977881858
69	2943	1	977881871
69	40	1	977881894
69	1183	1	977881940
69	1466	1	977881978
69	1584	1	977881978
70	2881	1	977877843
70	2336	1	977877882
70	2605	1	977877882
70	3408	1	977877882
70	2599	1	977877882
70	2828	1	977877882
70	2959	1	977877916
70	3175	1	977877962
70	3510	1	977877962
70	2716	1	977877962
71	2948	1	977875378
71	3785	1	977875413
71	3155	1	977875448
71	480	1	977875448
71	3510	1	977875472
71	648	1	977875582
71	2792	1	977875622
71	3755	1	977875647
71	3717	1	977875709
71	2683	1	977875846
72	2396	1	977868758
72	2858	1	977868758
72	356	1	977868782
72	3255	1	977868874
72	2997	1	977868929
72	1188	1	977868929
72	587	1	977868929
72	1784	1	977868957
72	3108	1	977868986
72	11	1	977868986
73	663	1	977867869
73	1923	1	977867869
73	1784	1	977867869
73	180	1	977867869
73	104	1	977867892
73	356	1	977867915
73	597	1	977868078
73	1883	1	977868138
73	3253	1	977868139
73	2572	1	977868163
74	3451	1	983915672
74	1963	1	983915672
74	1028	1	983915672
74	296	1	983915985
74	800	1	983916006
74	1041	1	983916006
74	34	1	983916026
74	2357	1	983916046
74	36	1	983916046
74	3408	1	983916314
75	837	1	977852285
75	3114	1	977852285
75	1582	1	977852285
75	238	1	977852285
75	1282	1	977852325
75	531	1	977852325
75	2005	1	977852351
75	673	1	977852384
75	34	1	977852384
75	87	1	977852384
76	3147	1	977848001
76	2390	1	977848001
76	17	1	977848001
76	1041	1	977848001
76	2359	1	977848048
76	2396	1	977848048
76	1912	1	977848048
76	345	1	977848048
76	529	1	977848153
76	2890	1	977848153
77	2694	1	977813683
77	3005	1	977813725
77	2770	1	977813725
77	2771	1	977813725
77	2433	1	977813753
77	2541	1	977813753
77	3751	1	977813753
77	2759	1	977813777
77	2881	1	977813781
77	2599	1	977813805
78	39	1	978570767
78	497	1	978570767
78	588	1	978570873
78	2171	1	978570873
78	1449	1	978570873
78	2355	1	978570873
78	3178	1	978570873
78	3255	1	978570873
78	3358	1	978570873
78	156	1	978570873
79	3624	1	977805338
79	1997	1	977805338
79	3785	1	977805367
79	3510	1	977805418
79	3483	1	977805418
79	648	1	977805472
79	3512	1	977805472
79	3744	1	977805472
79	3409	1	977805552
79	3861	1	977805583
80	3148	1	977787277
80	2687	1	977787341
80	2006	1	977787415
80	3809	1	977787563
80	231	1	977787666
80	364	1	977787666
80	1265	1	977787836
80	3157	1	977787896
80	2427	1	977787931
80	2294	1	977787987
81	1221	1	977785709
81	1247	1	977785709
81	1193	1	977785864
81	2858	1	977785864
81	1300	1	977785864
81	1294	1	977785933
81	1207	1	977785933
81	2010	1	977785933
81	2186	1	977785973
81	1276	1	977786020
82	1704	1	977774591
82	3105	1	977774650
82	3147	1	977774650
82	150	1	977774650
82	1411	1	977774712
82	1784	1	977774712
82	62	1	977774744
82	590	1	977774845
82	2268	1	977774845
82	161	1	977774845
83	2093	1	977719781
83	1513	1	977719781
83	2692	1	977719781
83	3081	1	977719863
83	2396	1	977719863
83	2724	1	977719863
83	2762	1	977719863
83	3176	1	977719952
83	2763	1	977720011
83	3798	1	977720012
84	1799	1	977716681
84	3578	1	977716772
84	2628	1	977717036
84	110	1	977717190
84	260	1	977717190
84	2028	1	977717190
84	1197	1	977717306
84	2571	1	977717306
84	1200	1	977717306
84	1214	1	977717306
85	3617	1	977714999
85	3325	1	977715044
85	3273	1	977715044
85	3299	1	977715087
85	3825	1	977715111
85	3914	1	977715152
85	3510	1	977715193
85	2858	1	979499806
85	47	1	979499825
85	1997	1	979499839
86	153	1	977696676
86	754	1	977696746
86	1544	1	977696746
86	609	1	977696746
86	3269	1	977696818
86	2628	1	977696818
86	1013	1	977706534
86	903	1	977706640
86	904	1	977706640
86	2184	1	977706640
87	2947	1	977694661
87	1954	1	977694669
87	2366	1	977694723
87	2527	1	977694723
87	2533	1	977694723
87	1912	1	977694723
87	3384	1	977694723
87	21	1	977694723
87	438	1	977694723
87	2949	1	977694723
88	1207	1	977695443
88	1244	1	977695443
88	318	1	977695475
88	1208	1	977695555
88	3067	1	977695581
88	1704	1	977695631
88	3359	1	977695631
88	1084	1	977695631
88	1231	1	977695631
88	3334	1	977695689
89	3173	1	977683505
89	2028	1	977683540
89	1193	1	977683596
89	920	1	977683596
89	1961	1	977683623
89	2431	1	977683675
89	1136	1	977683744
89	1080	1	977683744
89	2947	1	977683792
89	733	1	977683838
90	2976	1	993875049
90	2424	1	993875072
90	986	1	993875072
90	1377	1	993875149
90	1645	1	993875149
90	1892	1	993875149
90	3082	1	993875199
90	2539	1	993875199
90	2628	1	993875199
90	802	1	993875249
91	3035	1	977666308
91	1394	1	977666308
91	2918	1	977666308
91	2788	1	977666308
91	1238	1	977666308
91	2174	1	977666350
91	3671	1	977666350
91	2997	1	977666384
91	1294	1	977666384
91	921	1	977666410
92	327	1	986187696
92	1381	1	986187697
92	1760	1	986187697
92	2941	1	986187697
92	829	1	986187718
92	3604	1	986187718
92	3005	1	986188022
92	2188	1	986188022
92	2706	1	986188022
92	2710	1	986188022
93	2617	1	977632038
93	368	1	977632038
93	380	1	977632038
93	3740	1	977632038
93	1573	1	977632060
93	648	1	977632100
93	1375	1	977632100
93	2273	1	977632100
93	2826	1	977632100
93	2763	1	977632100
94	908	1	977628455
94	1961	1	977628482
94	551	1	977628502
94	1258	1	977628669
94	2288	1	977628669
94	2377	1	977628669
94	2455	1	977628669
94	2716	1	977628669
94	3576	1	977628669
94	1994	1	977628669
95	1542	1	977627775
95	2359	1	977627775
95	1641	1	977627775
95	3255	1	977627775
95	1265	1	977627826
95	3060	1	977627826
95	357	1	977627826
95	1923	1	977627886
95	1500	1	977627947
95	2355	1	977627947
96	1961	1	980563280
96	3526	1	980563301
96	1270	1	980563328
96	2020	1	980563328
96	1231	1	980563382
96	1036	1	980563418
96	1954	1	980563445
96	2762	1	980563545
96	2997	1	980563647
96	2396	1	980563647
97	945	1	977622195
97	954	1	977622195
97	1340	1	977622259
97	936	1	977622259
97	950	1	977622259
97	2648	1	977622259
97	1931	1	977622259
97	3932	1	977622298
97	907	1	977622298
97	944	1	977622298
98	2028	1	977618907
98	2302	1	977618950
98	920	1	977619248
98	1562	1	977619248
98	1250	1	977619349
98	1997	1	977619349
98	3507	1	977619376
98	3578	1	977619376
98	2791	1	977619432
98	2657	1	977619456
99	3821	1	982873501
99	3596	1	982873521
99	3616	1	982873536
99	3785	1	982873536
99	3484	1	982873540
99	3285	1	982873559
99	3743	1	982873559
99	3325	1	982873583
99	3646	1	982873596
99	2997	1	982873698
100	3107	1	977594195
100	380	1	977594195
100	368	1	977594220
100	2640	1	977594241
100	2115	1	977594241
100	648	1	977594265
100	2628	1	977594265
100	288	1	977594265
100	3274	1	977594280
100	1722	1	977594297
101	2699	1	977578439
101	1376	1	977578472
101	2402	1	977578472
101	2409	1	977578472
101	2273	1	977578472
101	2628	1	977578472
101	1372	1	977578510
101	1373	1	977578510
101	1722	1	977578510
101	2723	1	977578510
102	2070	1	1039274494
102	3157	1	1039274494
102	3176	1	1039274494
102	2763	1	1039274494
102	3798	1	1039274516
102	2337	1	1039274516
102	2714	1	1039274541
102	2987	1	1039274542
102	923	1	1039275228
102	1266	1	1039275281
103	316	1	977555148
103	89	1	977555148
103	165	1	977555198
103	329	1	977555198
103	1876	1	977555198
103	198	1	977555198
103	494	1	977555198
103	1391	1	977555228
103	1616	1	977555228
103	2094	1	977555302
104	2369	1	977546875
104	1911	1	977546875
104	3175	1	977546910
104	2688	1	977546910
104	2861	1	977546910
104	2959	1	977546910
104	3053	1	977546976
104	3219	1	977547000
104	2724	1	977547037
104	2840	1	977547037
105	1222	1	977544127
105	2529	1	977544184
105	1201	1	977544184
105	2944	1	977544184
105	1210	1	977544184
105	474	1	977544184
105	3836	1	977544184
105	1242	1	977544184
105	2991	1	977544219
105	6	1	977544219
106	945	1	977536106
106	969	1	977536106
106	1094	1	977536106
106	497	1	977536106
106	1639	1	977536137
106	1674	1	977536137
106	2020	1	977536137
106	1307	1	977536137
106	357	1	977536159
106	2080	1	977536195
107	1939	1	977534053
107	2908	1	977534053
107	2919	1	977534053
107	3201	1	977534093
107	2948	1	977534093
107	3788	1	977534093
107	910	1	977534127
107	1947	1	977534127
107	1198	1	977534205
107	920	1	977534205
108	522	1	977527498
108	2948	1	977527498
108	3755	1	977527498
108	551	1	977527498
108	1129	1	977527518
108	3675	1	977527518
108	480	1	977527518
108	648	1	977527540
108	1286	1	977527540
108	144	1	977527540
109	1580	1	977517848
109	1282	1	977517956
109	3868	1	977518079
109	3633	1	977518079
109	2640	1	977518102
109	1198	1	977519132
109	750	1	977519144
109	1247	1	977519181
109	1196	1	977519208
109	1291	1	977519226
110	2001	1	977514570
110	1377	1	977514593
110	1711	1	977514593
110	3717	1	977514593
110	434	1	977514593
110	1620	1	977514619
110	3301	1	977514619
110	70	1	977514619
110	2002	1	977514635
110	1918	1	977514653
111	52	1	977512411
111	2294	1	977512460
111	3255	1	977512467
111	2302	1	977512501
111	1722	1	977512501
111	144	1	977512501
111	377	1	977512501
111	2916	1	977512527
111	852	1	977512552
111	3079	1	977512568
112	1022	1	977508540
112	2987	1	977508560
112	2080	1	977508560
112	2087	1	977508560
112	2355	1	977508560
112	3159	1	977508560
112	588	1	977508599
112	2078	1	977508599
112	2085	1	977508599
112	1032	1	977508599
113	891	1	977506555
113	1976	1	977506555
113	1977	1	977506555
113	611	1	977506555
113	589	1	977506592
113	2571	1	977506592
113	1527	1	977506623
113	1653	1	977506623
113	1580	1	977506623
113	1676	1	977506623
114	661	1	977506315
114	616	1	977506315
114	3287	1	977506357
114	1025	1	977506357
114	2138	1	977506439
114	2077	1	977506439
114	2089	1	977506439
114	3034	1	977506439
114	2355	1	977506471
114	2294	1	977506471
115	3948	1	977501803
115	3908	1	977501838
115	3578	1	977501871
115	2858	1	977501871
115	2791	1	977501871
115	3159	1	977501884
115	3751	1	977501884
115	3510	1	977501908
115	3481	1	977501908
115	480	1	977501908
116	2140	1	978539440
116	2161	1	978539440
116	1967	1	978539440
116	2968	1	978539440
116	317	1	978539475
116	367	1	978539475
116	2005	1	978539475
116	2021	1	978539475
116	2100	1	978539475
116	2105	1	978539475
117	1030	1	977502126
117	1064	1	977502126
117	2123	1	977502152
117	673	1	977502152
117	2092	1	977502152
117	3153	1	977502218
117	260	1	977502218
117	2100	1	977502218
117	1097	1	977502218
117	2054	1	977502244
118	1259	1	977501683
118	1197	1	977501683
118	590	1	977501719
118	1376	1	977501719
118	3175	1	977501719
118	3699	1	977501719
118	380	1	977501741
118	2006	1	977501741
118	2470	1	977501764
118	2528	1	977501800
119	1909	1	977513358
119	160	1	977513391
119	2429	1	977513419
119	1028	1	977513481
119	1097	1	977513481
119	1032	1	977513529
119	364	1	977513529
119	1282	1	977513578
119	2294	1	977513578
119	34	1	977513578
120	3362	1	977459118
120	50	1	977459118
120	1221	1	977459118
120	1953	1	977459179
120	296	1	977459179
120	1234	1	977459179
120	1785	1	977459197
120	3104	1	977459236
120	2542	1	977459261
120	923	1	978149525
121	1253	1	977458848
121	1270	1	977458848
121	3702	1	977458848
121	2529	1	977458892
121	2916	1	977458892
121	1301	1	977458892
121	1097	1	977458892
121	3527	1	977458912
121	1210	1	977458912
121	1374	1	977458934
122	3527	1	977480742
122	2763	1	977480772
122	1101	1	977480772
122	2628	1	977480800
122	3452	1	977480800
122	3082	1	977480849
122	95	1	977480868
122	3697	1	977480891
122	1377	1	977480906
122	2023	1	977480906
123	383	1	977532167
123	458	1	977532167
123	2012	1	977532167
123	996	1	977532183
123	3868	1	977590423
123	2378	1	977590423
123	2379	1	977590423
123	2380	1	977590423
123	2381	1	977590423
123	2382	1	977590423
124	3101	1	977445869
124	1544	1	977445869
124	2302	1	977445976
124	3107	1	977445976
124	1650	1	977446128
124	527	1	977446128
124	2858	1	977446190
124	1358	1	977446323
124	457	1	977446323
124	3078	1	983726873
125	1240	1	977445597
125	1291	1	977445645
125	1610	1	977445645
125	1953	1	977445645
125	3726	1	977445645
125	1222	1	977445645
125	1304	1	977445645
125	1242	1	977445645
125	1287	1	977445697
125	2194	1	977445697
126	2721	1	977444931
126	1879	1	977444955
126	1063	1	977444998
126	2153	1	977445011
126	260	1	977445040
126	1221	1	977445040
126	2692	1	977445054
126	1036	1	977445063
126	2993	1	977445083
126	2947	1	977445083
127	3150	1	977438089
127	3510	1	977438117
127	3515	1	977438186
127	3300	1	978806576
127	3357	1	978806576
127	3513	1	978806576
127	3555	1	978806576
127	3556	1	978806576
127	1997	1	978806576
127	3863	1	978806588
128	1968	1	977434184
128	852	1	977434232
128	3132	1	977434232
128	3311	1	977434232
128	2533	1	977434232
128	1210	1	977434232
128	1250	1	977434342
128	2792	1	977434342
128	2948	1	977434342
128	1282	1	977434389
129	3157	1	977434372
129	1617	1	977434870
129	296	1	977434870
129	50	1	977434870
129	1213	1	977434870
129	1089	1	977434870
129	1179	1	977434898
129	2391	1	977434898
129	47	1	977434898
129	6	1	977434953
130	3527	1	977432056
130	21	1	977432056
130	2944	1	977432056
130	474	1	977432056
130	1261	1	977432084
130	1370	1	977432084
130	3256	1	977432084
130	3366	1	977432084
